pcode,agr_code,agr_name,agr_no,item_code,item_short_name,itemname,item_group_code,item_group_name,mix_item_yes_no,rentrate,broken_chg,agr_qty,agr_date,opening_qty,type,missing_rate,s_no,rate_of_one_pcs
266,SUPERIOR,SUPERIOR GLASS,260,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.9,0,0,01-01-1999,-66,PC,0,14,
266,SUPERIOR,SUPERIOR GLASS,260,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.75,0,0,01-01-1999,120,PC,0,13,
266,SUPERIOR,SUPERIOR GLASS,260,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.6,0,0,01-01-1999,99,PC,0,12,
266,SUPERIOR,SUPERIOR GLASS,260,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.45,0,0,01-01-1999,0,PC,0,11,
266,SUPERIOR,SUPERIOR GLASS,260,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.3,0,0,01-01-1999,0,PC,0,10,
266,SUPERIOR,SUPERIOR GLASS,260,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.3,0,0,01-01-1999,0,PC,0,9,
266,SUPERIOR,SUPERIOR GLASS,260,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.3,0,0,01-01-1999,439,PC,0,8,
266,SUPERIOR,SUPERIOR GLASS,260,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,0,PC,0,7,
266,SUPERIOR,SUPERIOR GLASS,260,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.6,0,0,01-01-1999,0,PC,0,6,
266,SUPERIOR,SUPERIOR GLASS,260,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.45,0,0,01-01-1999,588,PC,0,5,
266,SUPERIOR,SUPERIOR GLASS,260,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.36,0,0,01-01-1999,349,PC,0,4,
266,SUPERIOR,SUPERIOR GLASS,260,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.3,0,0,01-01-1999,58,PC,0,3,
266,SUPERIOR,SUPERIOR GLASS,260,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.3,0,0,01-01-1999,2,PC,0,2,
266,SUPERIOR,SUPERIOR GLASS,260,73,MS BASE PLATE,BASE PLATE,22,U JACK,N,0.3,0,0,01-01-1999,0,PC,0,1,
267,ASHOKAINS,ASHOKA INSULATUON INS,261,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,324,PC,0,4,
267,ASHOKAINS,ASHOKA INSULATUON INS,261,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,0,PC,0,3,
267,ASHOKAINS,ASHOKA INSULATUON INS,261,19,KPIPE(3),PIPE 3.0 METER,7,PIPE,N,1,0,0,01-01-1999,0,PC,0,2,
267,ASHOKAINS,ASHOKA INSULATUON INS,261,18,KPIPE(1),PIPE 1.0 METER,7,PIPE,N,0.33,0,0,01-01-1999,9,PC,0,1,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,421,PC,0,25,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,251,PC,0,24,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,91,PC,0,23,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,267,PC,0,22,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,62,PC,0,21,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,164,PC,0,20,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,19,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,634,PC,0,18,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,17,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,87,PROPPIN,PROP G PIN,12,PROPS,N,0.1,0,0,01-01-1999,200,PC,0,16,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,182,PC,0,15,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,113,PC,0,14,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,-65,PC,0,13,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,0,PC,0,12,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,266,PC,0,11,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,824,PC,0,10,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,512,PC,0,9,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,8,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,7,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,169,PC,0,6,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,113,PC,0,5,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,86,BOILER1.5,BOILER 1.5 MTR,21,U CHANNEL,N,3,0,0,01-01-1999,42,PC,0,4,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,85,BOILER1.2,BOILER 1.2 MTR,21,U CHANNEL,N,2.4,0,0,01-01-1999,79,PC,0,3,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,0,BOILER1,BOILER 1 MTR,7,MSPIPE,N,2,0,0,01-01-1999,67,PC,0,2,
268,NUVOTEC,NUVOTEC ENGG PVT LTD,262,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,415,PC,0,1,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,25,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,24,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,120,PC,0,23,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.69,0,0,01-01-1999,0,PC,0,22,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.58,0,0,01-01-1999,0,PC,0,21,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.46,0,0,01-01-1999,0,PC,0,20,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.35,0,0,01-01-1999,0,PC,0,19,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.23,0,0,01-01-1999,0,PC,0,18,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,49,PC,0,17,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,14,PC,0,16,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,15,PC,0,15,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,14,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,22,PC,0,13,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,51,PC,0,12,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,46,PC,0,11,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,15,LLDGR2*5,LEDGER 2.5 METER,5,LEDGER,N,0.58,0,0,01-01-1999,0,PC,0,10,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.46,0,0,01-01-1999,0,PC,0,9,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.35,0,0,01-01-1999,0,PC,0,8,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.28,0,0,01-01-1999,40,PC,0,7,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.23,0,0,01-01-1999,0,PC,0,6,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.23,0,0,01-01-1999,0,PC,0,5,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.23,0,0,01-01-1999,0,PC,0,4,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,9,PC,0,3,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,50,PC,0,2,
269,SHIVA,SHIVA CONSTECH PVT LTD,263,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,40,PC,0,1,
270,RAJIV PAHWA,RAJIV PAHWA,264,64,FSP3*2,STEEL PLATES 3 X 2,19,STEEL PLATES,N,0,0,0,01-01-1999,0,PC,0,7,
270,RAJIV PAHWA,RAJIV PAHWA,264,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,6,
270,RAJIV PAHWA,RAJIV PAHWA,264,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,3,PC,0,5,
270,RAJIV PAHWA,RAJIV PAHWA,264,55,FSP3*9,STEEL PLATE 3X 0.75,19,STEEL PLATES,N,0.7,0,0,01-01-1999,8,PC,0,4,
270,RAJIV PAHWA,RAJIV PAHWA,264,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,1,PC,0,3,
270,RAJIV PAHWA,RAJIV PAHWA,264,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,2,PC,0,2,
270,RAJIV PAHWA,RAJIV PAHWA,264,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,2,PC,0,8,
270,RAJIV PAHWA,RAJIV PAHWA,264,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,1,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,68,MJACK,U HEAD JACK,22,U JACK,N,0.18,0,0,01-01-1999,0,PC,0,8,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.5,0,0,01-01-1999,0,PC,0,7,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.54,0,0,01-01-1999,0,PC,0,6,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.45,0,0,01-01-1999,0,PC,0,5,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.36,0,0,01-01-1999,0,PC,0,4,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,30,HPRBIN4,SPAN INNER 4.0 MTR PROP,12,PROPS,N,1,0,0,01-01-1999,0,PC,0,11,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,34,HPRU2*4,PROPS 2MX4M,12,PROPS,Y,1.2,0,0,01-01-1999,0,PC,0,10,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,33,HPRU2*3,PROPS 2MX3M,12,PROPS,Y,0.65,0,0,01-01-1999,0,PC,0,9,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.22,0,0,01-01-1999,296,PC,0,3,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.18,0,0,01-01-1999,0,PC,0,2,
271,ARJUNSCAFF,ARJUN SCAFF AND STEEL,265,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.18,0,0,01-01-1999,0,PC,0,1,
272,IPCC,IPCL KANHAIYA JI,266,69,MJACK 24,"U JACK- 24""",22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,22,
272,IPCC,IPCL KANHAIYA JI,266,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,0,PC,0,21,
272,IPCC,IPCL KANHAIYA JI,266,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,20,
272,IPCC,IPCL KANHAIYA JI,266,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,19,
272,IPCC,IPCL KANHAIYA JI,266,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,18,
272,IPCC,IPCL KANHAIYA JI,266,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,17,
272,IPCC,IPCL KANHAIYA JI,266,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,0,PC,0,16,
272,IPCC,IPCL KANHAIYA JI,266,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,15,
272,IPCC,IPCL KANHAIYA JI,266,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,0,PC,0,14,
272,IPCC,IPCL KANHAIYA JI,266,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,13,
272,IPCC,IPCL KANHAIYA JI,266,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,0,PC,0,12,
272,IPCC,IPCL KANHAIYA JI,266,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,2,PC,0,11,
272,IPCC,IPCL KANHAIYA JI,266,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,0,PC,0,23,
272,IPCC,IPCL KANHAIYA JI,266,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,10,
272,IPCC,IPCL KANHAIYA JI,266,79,HPRU3*3,PROP 3X3,12,PROPS,Y,1.5,0,0,01-01-1999,0,PC,0,9,
272,IPCC,IPCL KANHAIYA JI,266,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,1.5,0,0,01-01-1999,0,PC,0,8,
272,IPCC,IPCL KANHAIYA JI,266,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,0,PC,0,7,
272,IPCC,IPCL KANHAIYA JI,266,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,6,
272,IPCC,IPCL KANHAIYA JI,266,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,5,
272,IPCC,IPCL KANHAIYA JI,266,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,4,
272,IPCC,IPCL KANHAIYA JI,266,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
272,IPCC,IPCL KANHAIYA JI,266,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,2,
272,IPCC,IPCL KANHAIYA JI,266,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
273,PANKAJ,KASHISH INTERNATIONAL,267,68,MJACK,U HEAD JACK,22,U JACK,N,0.35,0,0,01-01-1999,59,PC,0,12,
273,PANKAJ,KASHISH INTERNATIONAL,267,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,1,0,0,01-01-1999,0,PC,0,11,
273,PANKAJ,KASHISH INTERNATIONAL,267,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,1.5,0,0,01-01-1999,1,PC,0,10,
273,PANKAJ,KASHISH INTERNATIONAL,267,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.25,0,0,01-01-1999,65,PC,0,9,
273,PANKAJ,KASHISH INTERNATIONAL,267,88,PIPE .85,PIPE 850 MM,7,MSPIPE,n,0.5,0,0,01-01-1999,0,PC,0,8,
273,PANKAJ,KASHISH INTERNATIONAL,267,89,PIPE .5,PIPE 500 MM,7,MSPIPE,n,0.5,0,0,01-01-1999,0,PC,0,7,
273,PANKAJ,KASHISH INTERNATIONAL,267,0,BOILER1,PIPE 1.5 METER,7,MSPIPE,n,0.75,0,0,01-01-1999,0,PC,0,13,
273,PANKAJ,KASHISH INTERNATIONAL,267,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.75,0,0,01-01-1999,0,PC,0,6,
273,PANKAJ,KASHISH INTERNATIONAL,267,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.6,0,0,01-01-1999,10,PC,0,5,
273,PANKAJ,KASHISH INTERNATIONAL,267,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,0,PC,0,4,
273,PANKAJ,KASHISH INTERNATIONAL,267,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.5,0,0,01-01-1999,50,PC,0,3,
273,PANKAJ,KASHISH INTERNATIONAL,267,17,ICHNL,CHANNEL,21,CHANNEL,N,1.25,0,0,01-01-1999,15,PC,0,2,
273,PANKAJ,KASHISH INTERNATIONAL,267,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.35,0,0,01-01-1999,16,PC,0,1,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,68,MJACK,U HEAD JACK,22,U JACK,N,0.3,0,0,01-01-1999,0,PC,0,21,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.3,0,0,01-01-1999,0,PC,0,20,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.9,0,0,01-01-1999,0,PC,0,19,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,18,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.6,0,0,01-01-1999,0,PC,0,17,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.45,0,0,01-01-1999,72,PC,0,16,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.3,0,0,01-01-1999,0,PC,0,15,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,0,PC,0,14,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,33,HPRU2*3,PROP 2MX3M,12,PROPS,Y,1.25,0,0,01-01-1999,0,PC,0,13,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,32,HPRU2*2,PROP 2MX2M,12,PROPS,Y,1,0,0,01-01-1999,0,PC,0,12,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,0,PC,0,10,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,19,KPIPE(3),PIPE 3.0 METER,7,PIPE,N,1,0,0,01-01-1999,0,PC,0,9,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,18,KPIPE(1),PIPE 1.0 METER,7,PIPE,N,0.33,0,0,01-01-1999,0,PC,0,11,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.6,0,0,01-01-1999,108,PC,0,8,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.45,0,0,01-01-1999,289,PC,0,7,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.36,0,0,01-01-1999,4,PC,0,6,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.3,0,0,01-01-1999,160,PC,0,5,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,4,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,3,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,2,
274,SAHILSHUTTERING,SAHIL INFRA TRADERS,268,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.3,0,0,01-01-1999,0,PC,0,1,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,51,PC,0,8,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.63,0,0,01-01-1999,6,PC,0,7,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,16,PC,0,6,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,111,PC,0,5,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,92,PC,0,4,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,211,PC,0,3,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,70,PC,0,2,
275,PATEL NAGAR,6 NO. KANHAIYA JI,269,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,45,PC,0,1,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,301,PC,0,12,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,287,PC,0,11,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,463,PC,0,10,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,476,PC,0,9,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,471,PC,0,8,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,929,PC,0,7,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,0,PC,0,6,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,0,PC,0,13,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,5,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,1909,PC,0,4,
